,name,skin_tone,gender,age,cluster
1651,test/TEST1651.png,monk_4,male,31_60,6
1655,test/TEST1655.png,monk_7,male,18_30,2
1656,test/TEST1656.png,monk_4,male,0_17,1
1657,test/TEST1657.png,monk_5,male,18_30,1
1658,test/TEST1658.png,monk_4,female,18_30,1
1659,test/TEST1659.png,monk_4,female,18_30,1
1660,test/TEST1660.png,monk_5,male,31_60,1
1661,test/TEST1661.png,monk_2,female,18_30,8
1662,test/TEST1662.png,monk_6,male,31_60,1
1663,test/TEST1663.png,monk_2,male,18_30,2
1664,test/TEST1664.png,monk_2,male,61_100,1
1665,test/TEST1665.png,monk_1,female,0_17,1
1666,test/TEST1666.png,monk_3,female,18_30,0
1667,test/TEST1667.png,monk_3,female,0_17,1
1668,test/TEST1668.png,monk_8,female,31_60,6
1669,test/TEST1669.png,monk_2,female,0_17,2
1670,test/TEST1670.png,monk_7,male,18_30,2
1671,test/TEST1671.png,monk_3,male,18_30,0
1672,test/TEST1672.png,monk_4,female,18_30,1
1674,test/TEST1674.png,monk_2,male,0_17,2
1675,test/TEST1675.png,monk_4,male,0_17,2
1676,test/TEST1676.png,monk_7,female,18_30,1
1678,test/TEST1678.png,monk_3,male,0_17,1
1679,test/TEST1679.png,monk_4,male,31_60,3
1680,test/TEST1680.png,monk_3,female,18_30,1
1681,test/TEST1681.png,monk_2,female,0_17,8
1682,test/TEST1682.png,monk_6,male,0_17,1
1683,test/TEST1683.png,monk_6,male,0_17,1
1684,test/TEST1684.png,monk_2,male,0_17,1
1685,test/TEST1685.png,monk_7,female,31_60,1
1686,test/TEST1686.png,monk_8,female,18_30,2
1687,test/TEST1687.png,monk_2,female,18_30,1
1688,test/TEST1688.png,monk_6,male,0_17,1
1689,test/TEST1689.png,monk_5,male,61_100,1
1690,test/TEST1690.png,monk_5,female,18_30,2
1691,test/TEST1691.png,monk_4,male,18_30,8
1692,test/TEST1692.png,monk_4,female,18_30,5
1694,test/TEST1694.png,monk_9,male,31_60,6
1695,test/TEST1695.png,monk_1,male,0_17,6
1696,test/TEST1696.png,monk_1,female,18_30,1
1697,test/TEST1697.png,monk_7,male,18_30,2
1698,test/TEST1698.png,monk_4,female,18_30,1
1699,test/TEST1699.png,monk_5,male,18_30,2
1700,test/TEST1700.png,monk_5,male,18_30,1
1701,test/TEST1701.png,monk_8,male,18_30,2
1702,test/TEST1702.png,monk_4,female,18_30,1
1704,test/TEST1704.png,monk_5,male,31_60,2
1705,test/TEST1705.png,monk_4,male,31_60,3
1707,test/TEST1707.png,monk_8,male,0_17,1
1708,test/TEST1708.png,monk_3,female,31_60,1
1711,test/TEST1711.png,monk_5,female,31_60,1
1712,test/TEST1712.png,monk_4,female,31_60,2
1714,test/TEST1714.png,monk_5,male,18_30,0
1716,test/TEST1716.png,monk_2,female,0_17,1
1717,test/TEST1717.png,monk_2,female,18_30,8
1718,test/TEST1718.png,monk_7,male,31_60,2
1720,test/TEST1720.png,monk_3,female,18_30,8
1721,test/TEST1721.png,monk_1,female,18_30,8
1723,test/TEST1723.png,monk_2,male,0_17,7
1724,test/TEST1724.png,monk_7,female,61_100,2
1726,test/TEST1726.png,monk_4,female,18_30,8
1729,test/TEST1729.png,monk_4,male,31_60,6
1730,test/TEST1730.png,monk_5,female,0_17,1
1731,test/TEST1731.png,monk_4,female,18_30,1
1733,test/TEST1733.png,monk_2,female,0_17,1
1736,test/TEST1736.png,monk_3,female,18_30,1
1737,test/TEST1737.png,monk_5,female,0_17,1
1738,test/TEST1738.png,monk_2,male,0_17,1
1739,test/TEST1739.png,monk_1,male,18_30,6
1740,test/TEST1740.png,monk_8,male,31_60,2
1741,test/TEST1741.png,monk_7,female,31_60,1
1742,test/TEST1742.png,monk_9,male,0_17,2
1743,test/TEST1743.png,monk_5,female,18_30,1
1745,test/TEST1745.png,monk_3,female,18_30,1
1746,test/TEST1746.png,monk_4,female,18_30,1
1747,test/TEST1747.png,monk_6,male,31_60,6
1748,test/TEST1748.png,monk_3,male,31_60,1
1749,test/TEST1749.png,monk_5,male,31_60,2
1750,test/TEST1750.png,monk_3,male,31_60,5
1751,test/TEST1751.png,monk_9,female,18_30,1
1754,test/TEST1754.png,monk_5,male,18_30,1
1755,test/TEST1755.png,monk_5,female,18_30,1
1756,test/TEST1756.png,monk_3,male,18_30,2
1757,test/TEST1757.png,monk_4,male,31_60,2
1759,test/TEST1759.png,monk_2,male,0_17,2
1760,test/TEST1760.png,monk_3,female,31_60,1
1762,test/TEST1762.png,monk_6,female,18_30,9
1763,test/TEST1763.png,monk_3,female,18_30,8
1764,test/TEST1764.png,monk_3,female,0_17,1
1765,test/TEST1765.png,monk_6,male,0_17,3
1766,test/TEST1766.png,monk_5,female,31_60,2
1767,test/TEST1767.png,monk_3,female,31_60,2
1768,test/TEST1768.png,monk_2,male,18_30,2
1769,test/TEST1769.png,monk_7,male,18_30,1
1770,test/TEST1770.png,monk_1,male,0_17,1
1772,test/TEST1772.png,monk_3,female,18_30,2
1773,test/TEST1773.png,monk_6,female,31_60,1
1775,test/TEST1775.png,monk_5,female,18_30,8
1776,test/TEST1776.png,monk_2,male,18_30,2
1777,test/TEST1777.png,monk_3,female,18_30,1
1778,test/TEST1778.png,monk_3,female,31_60,2
1779,test/TEST1779.png,monk_4,male,18_30,1
1781,test/TEST1781.png,monk_5,female,31_60,3
1782,test/TEST1782.png,monk_1,female,18_30,1
1783,test/TEST1783.png,monk_9,male,31_60,2
1785,test/TEST1785.png,monk_7,male,0_17,1
1786,test/TEST1786.png,monk_3,male,18_30,2
1788,test/TEST1788.png,monk_8,male,31_60,3
1789,test/TEST1789.png,monk_7,female,0_17,7
1790,test/TEST1790.png,monk_2,male,61_100,2
1793,test/TEST1793.png,monk_8,male,18_30,2
1794,test/TEST1794.png,monk_1,female,18_30,8
1796,test/TEST1796.png,monk_2,male,31_60,2
1797,test/TEST1797.png,monk_3,female,18_30,1
1798,test/TEST1798.png,monk_2,female,31_60,1
1801,test/TEST1801.png,monk_3,female,18_30,0
1804,test/TEST1804.png,monk_4,female,0_17,8
1805,test/TEST1805.png,monk_4,female,18_30,5
1806,test/TEST1806.png,monk_3,male,31_60,1
1807,test/TEST1807.png,monk_3,female,18_30,8
1808,test/TEST1808.png,monk_4,female,18_30,1
1809,test/TEST1809.png,monk_3,female,31_60,1
1810,test/TEST1810.png,monk_9,male,18_30,2
1811,test/TEST1811.png,monk_3,male,31_60,6
1813,test/TEST1813.png,monk_7,male,18_30,0
1815,test/TEST1815.png,monk_4,male,31_60,2
1816,test/TEST1816.png,monk_2,male,18_30,1
1817,test/TEST1817.png,monk_10,male,31_60,3
1818,test/TEST1818.png,monk_3,male,0_17,7
1819,test/TEST1819.png,monk_3,female,31_60,1
1821,test/TEST1821.png,monk_3,male,18_30,2
1822,test/TEST1822.png,monk_2,male,0_17,7
1823,test/TEST1823.png,monk_4,female,18_30,8
1824,test/TEST1824.png,monk_4,female,31_60,3
1828,test/TEST1828.png,monk_3,male,18_30,1
1830,test/TEST1830.png,monk_2,male,0_17,7
1831,test/TEST1831.png,monk_9,female,18_30,1
1832,test/TEST1832.png,monk_5,female,31_60,8
1834,test/TEST1834.png,monk_10,male,0_17,1
1836,test/TEST1836.png,monk_5,female,18_30,8
1837,test/TEST1837.png,monk_3,female,61_100,1
1838,test/TEST1838.png,monk_7,male,31_60,6
1839,test/TEST1839.png,monk_8,female,18_30,9
1840,test/TEST1840.png,monk_5,female,18_30,1
1842,test/TEST1842.png,monk_2,female,0_17,1
1843,test/TEST1843.png,monk_5,female,18_30,3
1844,test/TEST1844.png,monk_3,male,0_17,8
1845,test/TEST1845.png,monk_4,male,31_60,6
1846,test/TEST1846.png,monk_5,female,18_30,1
1847,test/TEST1847.png,monk_2,male,0_17,2
1848,test/TEST1848.png,monk_3,female,0_17,1
1849,test/TEST1849.png,monk_2,female,18_30,1
1851,test/TEST1851.png,monk_9,male,31_60,1
1852,test/TEST1852.png,monk_3,female,18_30,8
1854,test/TEST1854.png,monk_3,male,31_60,1
1855,test/TEST1855.png,monk_1,male,0_17,1
1856,test/TEST1856.png,monk_6,female,31_60,8
1857,test/TEST1857.png,monk_4,male,0_17,1
1858,test/TEST1858.png,monk_2,female,31_60,2
1860,test/TEST1860.png,monk_4,male,0_17,1
1861,test/TEST1861.png,monk_5,male,31_60,1
1862,test/TEST1862.png,monk_3,male,18_30,6
1863,test/TEST1863.png,monk_8,male,61_100,2
1864,test/TEST1864.png,monk_1,male,0_17,7
1865,test/TEST1865.png,monk_7,male,0_17,6
1866,test/TEST1866.png,monk_2,female,0_17,8
1867,test/TEST1867.png,monk_2,female,0_17,9
1868,test/TEST1868.png,monk_1,female,18_30,8
1869,test/TEST1869.png,monk_6,female,18_30,1
1870,test/TEST1870.png,monk_5,female,18_30,2
1871,test/TEST1871.png,monk_4,female,31_60,2
1872,test/TEST1872.png,monk_1,female,61_100,1
1873,test/TEST1873.png,monk_7,female,0_17,1
1874,test/TEST1874.png,monk_6,female,31_60,1
1875,test/TEST1875.png,monk_3,female,18_30,9
1876,test/TEST1876.png,monk_5,female,18_30,0
1877,test/TEST1877.png,monk_1,female,61_100,2
1879,test/TEST1879.png,monk_5,male,18_30,1
1880,test/TEST1880.png,monk_8,male,31_60,2
1881,test/TEST1881.png,monk_3,male,18_30,2
1882,test/TEST1882.png,monk_7,female,18_30,2
1883,test/TEST1883.png,monk_4,female,18_30,2
1884,test/TEST1884.png,monk_3,female,18_30,1
1885,test/TEST1885.png,monk_2,female,18_30,8
1886,test/TEST1886.png,monk_3,female,18_30,8
1888,test/TEST1888.png,monk_5,male,31_60,1
1889,test/TEST1889.png,monk_4,female,31_60,1
1890,test/TEST1890.png,monk_5,female,18_30,8
1891,test/TEST1891.png,monk_1,male,0_17,7
1892,test/TEST1892.png,monk_2,female,18_30,9
1893,test/TEST1893.png,monk_3,female,18_30,1
1894,test/TEST1894.png,monk_8,female,0_17,2
1895,test/TEST1895.png,monk_7,female,31_60,1
1897,test/TEST1897.png,monk_5,male,0_17,7
1899,test/TEST1899.png,monk_3,female,31_60,8
1901,test/TEST1901.png,monk_2,female,18_30,9
1902,test/TEST1902.png,monk_5,male,0_17,7
1903,test/TEST1903.png,monk_6,male,0_17,1
1904,test/TEST1904.png,monk_8,female,31_60,2
1905,test/TEST1905.png,monk_2,male,18_30,1
1906,test/TEST1906.png,monk_4,male,31_60,6
1907,test/TEST1907.png,monk_5,female,31_60,1
1908,test/TEST1908.png,monk_4,female,31_60,1
1909,test/TEST1909.png,monk_3,female,0_17,8
1910,test/TEST1910.png,monk_5,female,18_30,8
1911,test/TEST1911.png,monk_1,female,18_30,8
1912,test/TEST1912.png,monk_3,female,18_30,8
1913,test/TEST1913.png,monk_4,female,18_30,0
1915,test/TEST1915.png,monk_8,female,31_60,1
1916,test/TEST1916.png,monk_4,female,18_30,2
1917,test/TEST1917.png,monk_3,female,0_17,2
1918,test/TEST1918.png,monk_3,male,31_60,2
1919,test/TEST1919.png,monk_4,female,0_17,8
1920,test/TEST1920.png,monk_8,male,18_30,2
1921,test/TEST1921.png,monk_3,female,18_30,0
1922,test/TEST1922.png,monk_4,female,18_30,2
1923,test/TEST1923.png,monk_8,male,0_17,1
1924,test/TEST1924.png,monk_5,female,31_60,1
1926,test/TEST1926.png,monk_9,female,31_60,1
1927,test/TEST1927.png,monk_6,female,0_17,8
1928,test/TEST1928.png,monk_3,male,18_30,2
1929,test/TEST1929.png,monk_4,female,18_30,2
1930,test/TEST1930.png,monk_3,female,18_30,1
1931,test/TEST1931.png,monk_3,female,31_60,1
1934,test/TEST1934.png,monk_3,female,31_60,1
1936,test/TEST1936.png,monk_5,female,31_60,2
1937,test/TEST1937.png,monk_4,female,18_30,1
1938,test/TEST1938.png,monk_4,female,31_60,2
1939,test/TEST1939.png,monk_4,male,31_60,5
1940,test/TEST1940.png,monk_4,female,31_60,1
1941,test/TEST1941.png,monk_6,male,31_60,2
1942,test/TEST1942.png,monk_5,female,18_30,8
1944,test/TEST1944.png,monk_5,female,18_30,1
1945,test/TEST1945.png,monk_2,male,31_60,2
1946,test/TEST1946.png,monk_8,female,0_17,1
1948,test/TEST1948.png,monk_2,female,18_30,1
1949,test/TEST1949.png,monk_9,female,18_30,2
1950,test/TEST1950.png,monk_3,female,18_30,2
1951,test/TEST1951.png,monk_3,female,18_30,2
1952,test/TEST1952.png,monk_2,female,18_30,8
1953,test/TEST1953.png,monk_5,female,18_30,1
1956,test/TEST1956.png,monk_5,female,0_17,8
1957,test/TEST1957.png,monk_3,male,18_30,2
1958,test/TEST1958.png,monk_5,male,0_17,1
1959,test/TEST1959.png,monk_5,female,18_30,2
1960,test/TEST1960.png,monk_6,female,0_17,5
1961,test/TEST1961.png,monk_5,female,31_60,2
1962,test/TEST1962.png,monk_5,female,18_30,1
1963,test/TEST1963.png,monk_5,male,0_17,1
1964,test/TEST1964.png,monk_4,female,31_60,1
1965,test/TEST1965.png,monk_7,male,31_60,2
1966,test/TEST1966.png,monk_1,female,31_60,9
1967,test/TEST1967.png,monk_5,female,0_17,8
1968,test/TEST1968.png,monk_2,male,0_17,2
1969,test/TEST1969.png,monk_2,male,0_17,1
1970,test/TEST1970.png,monk_3,male,31_60,3
1971,test/TEST1971.png,monk_5,female,18_30,2
1973,test/TEST1973.png,monk_6,male,31_60,1
1974,test/TEST1974.png,monk_3,female,31_60,8
1975,test/TEST1975.png,monk_4,male,31_60,2
1976,test/TEST1976.png,monk_6,male,18_30,1
1977,test/TEST1977.png,monk_5,male,61_100,2
1978,test/TEST1978.png,monk_2,female,18_30,8
1979,test/TEST1979.png,monk_2,female,18_30,0
1980,test/TEST1980.png,monk_3,female,18_30,1
1982,test/TEST1982.png,monk_5,female,18_30,9
1984,test/TEST1984.png,monk_6,male,0_17,1
1986,test/TEST1986.png,monk_4,male,31_60,1
1987,test/TEST1987.png,monk_5,female,18_30,8
1988,test/TEST1988.png,monk_7,male,18_30,1
1989,test/TEST1989.png,monk_2,female,18_30,1
1990,test/TEST1990.png,monk_7,male,31_60,2
1991,test/TEST1991.png,monk_4,female,18_30,8
1995,test/TEST1995.png,monk_2,male,18_30,2
1996,test/TEST1996.png,monk_8,female,18_30,1
1997,test/TEST1997.png,monk_7,male,31_60,6
1999,test/TEST1999.png,monk_7,female,18_30,8
2000,test/TEST2000.png,monk_3,male,31_60,1
2001,test/TEST2001.png,monk_5,male,31_60,2
2002,test/TEST2002.png,monk_6,male,31_60,3
2003,test/TEST2003.png,monk_4,female,18_30,1
2004,test/TEST2004.png,monk_4,female,18_30,1
2005,test/TEST2005.png,monk_6,male,18_30,2
2006,test/TEST2006.png,monk_4,male,0_17,2
2009,test/TEST2009.png,monk_3,female,18_30,1
2010,test/TEST2010.png,monk_5,female,18_30,1
2011,test/TEST2011.png,monk_6,female,0_17,1
2012,test/TEST2012.png,monk_2,female,18_30,9
2013,test/TEST2013.png,monk_2,male,61_100,2
2015,test/TEST2015.png,monk_2,female,31_60,1
2016,test/TEST2016.png,monk_2,female,0_17,1
2017,test/TEST2017.png,monk_4,female,31_60,9
2018,test/TEST2018.png,monk_2,female,18_30,1
2019,test/TEST2019.png,monk_3,female,18_30,1
2020,test/TEST2020.png,monk_4,female,31_60,2
2021,test/TEST2021.png,monk_4,female,31_60,2
2022,test/TEST2022.png,monk_2,female,18_30,1
2023,test/TEST2023.png,monk_4,female,18_30,1
2024,test/TEST2024.png,monk_4,female,0_17,1
2025,test/TEST2025.png,monk_2,female,18_30,1
2026,test/TEST2026.png,monk_3,female,31_60,1
2027,test/TEST2027.png,monk_3,female,18_30,1
2028,test/TEST2028.png,monk_7,female,18_30,8
2029,test/TEST2029.png,monk_2,male,31_60,6
2030,test/TEST2030.png,monk_4,male,31_60,1
2031,test/TEST2031.png,monk_2,male,0_17,7
2032,test/TEST2032.png,monk_5,female,0_17,8
2033,test/TEST2033.png,monk_2,female,18_30,1
2034,test/TEST2034.png,monk_5,female,18_30,1
2037,test/TEST2037.png,monk_5,male,0_17,1
2038,test/TEST2038.png,monk_3,female,18_30,9
2039,test/TEST2039.png,monk_6,female,18_30,1
2041,test/TEST2041.png,monk_3,female,18_30,1
2042,test/TEST2042.png,monk_2,female,0_17,1
2045,test/TEST2045.png,monk_1,female,0_17,7
2046,test/TEST2046.png,monk_4,female,0_17,8
2047,test/TEST2047.png,monk_2,female,18_30,3
2048,test/TEST2048.png,monk_9,female,18_30,1
2049,test/TEST2049.png,monk_4,male,0_17,7
2050,test/TEST2050.png,monk_7,female,0_17,1
2051,test/TEST2051.png,monk_2,male,18_30,2
2052,test/TEST2052.png,monk_3,female,18_30,1
2053,test/TEST2053.png,monk_1,female,61_100,2
2055,test/TEST2055.png,monk_10,female,18_30,1
2056,test/TEST2056.png,monk_5,female,18_30,2
2057,test/TEST2057.png,monk_3,female,18_30,1
2058,test/TEST2058.png,monk_3,female,18_30,8
2059,test/TEST2059.png,monk_4,female,18_30,8
2063,test/TEST2063.png,monk_2,female,31_60,1
2064,test/TEST2064.png,monk_3,male,31_60,6
2065,test/TEST2065.png,monk_8,male,31_60,3
2066,test/TEST2066.png,monk_3,female,31_60,8
2067,test/TEST2067.png,monk_3,female,18_30,1
2068,test/TEST2068.png,monk_3,female,18_30,8
2070,test/TEST2070.png,monk_2,female,0_17,1
2072,test/TEST2072.png,monk_5,male,31_60,1
2073,test/TEST2073.png,monk_2,female,18_30,1
2074,test/TEST2074.png,monk_2,male,18_30,2
2076,test/TEST2076.png,monk_3,female,18_30,1
2080,test/TEST2080.png,monk_1,female,18_30,1
2081,test/TEST2081.png,monk_4,female,31_60,2
2082,test/TEST2082.png,monk_3,female,18_30,8
2083,test/TEST2083.png,monk_3,male,18_30,2
2084,test/TEST2084.png,monk_1,female,0_17,2
2085,test/TEST2085.png,monk_5,male,31_60,2
2086,test/TEST2086.png,monk_4,female,0_17,0
2087,test/TEST2087.png,monk_5,female,0_17,1
2088,test/TEST2088.png,monk_8,female,0_17,2
2089,test/TEST2089.png,monk_2,female,18_30,8
2090,test/TEST2090.png,monk_2,male,0_17,8
2091,test/TEST2091.png,monk_2,female,31_60,8
2092,test/TEST2092.png,monk_5,male,0_17,1
2093,test/TEST2093.png,monk_4,female,18_30,8
2094,test/TEST2094.png,monk_4,female,31_60,2
2095,test/TEST2095.png,monk_1,female,18_30,1
2096,test/TEST2096.png,monk_4,female,18_30,9
2097,test/TEST2097.png,monk_4,female,18_30,1
2099,test/TEST2099.png,monk_4,female,18_30,1
2100,test/TEST2100.png,monk_2,female,18_30,8
2101,test/TEST2101.png,monk_4,female,18_30,1
2102,test/TEST2102.png,monk_4,male,31_60,1
2103,test/TEST2103.png,monk_5,female,31_60,3
2104,test/TEST2104.png,monk_3,female,18_30,3
2105,test/TEST2105.png,monk_4,female,18_30,1
2106,test/TEST2106.png,monk_3,female,18_30,2
2107,test/TEST2107.png,monk_5,female,31_60,1
2109,test/TEST2109.png,monk_2,male,0_17,6
2110,test/TEST2110.png,monk_6,male,18_30,8
2111,test/TEST2111.png,monk_4,male,0_17,8
2112,test/TEST2112.png,monk_3,female,18_30,3
2113,test/TEST2113.png,monk_1,female,18_30,1
2114,test/TEST2114.png,monk_3,female,18_30,1
2115,test/TEST2115.png,monk_1,male,18_30,2
2116,test/TEST2116.png,monk_3,male,18_30,1
2117,test/TEST2117.png,monk_4,female,18_30,9
2118,test/TEST2118.png,monk_5,male,0_17,2
2121,test/TEST2121.png,monk_4,female,0_17,1
2122,test/TEST2122.png,monk_2,male,0_17,2
2123,test/TEST2123.png,monk_2,female,31_60,8
2124,test/TEST2124.png,monk_3,female,18_30,9
2125,test/TEST2125.png,monk_4,male,31_60,2
2126,test/TEST2126.png,monk_3,male,31_60,1
2127,test/TEST2127.png,monk_2,male,31_60,3
2128,test/TEST2128.png,monk_3,female,0_17,1
2129,test/TEST2129.png,monk_3,female,18_30,1
2130,test/TEST2130.png,monk_9,female,18_30,1
2132,test/TEST2132.png,monk_3,male,0_17,7
2133,test/TEST2133.png,monk_10,male,0_17,1
2134,test/TEST2134.png,monk_2,female,0_17,1
2135,test/TEST2135.png,monk_5,male,31_60,6
2136,test/TEST2136.png,monk_5,female,31_60,2
2137,test/TEST2137.png,monk_1,female,18_30,1
2138,test/TEST2138.png,monk_4,female,18_30,8
2139,test/TEST2139.png,monk_4,male,18_30,1
2140,test/TEST2140.png,monk_3,female,18_30,1
2141,test/TEST2141.png,monk_5,male,31_60,3
2143,test/TEST2143.png,monk_2,female,18_30,8
2144,test/TEST2144.png,monk_5,male,0_17,2
2145,test/TEST2145.png,monk_5,female,18_30,1
2147,test/TEST2147.png,monk_4,female,18_30,1
2148,test/TEST2148.png,monk_6,male,61_100,2
2149,test/TEST2149.png,monk_6,female,18_30,8
2150,test/TEST2150.png,monk_1,male,0_17,7
2151,test/TEST2151.png,monk_2,male,61_100,2
2153,test/TEST2153.png,monk_3,female,18_30,1
2154,test/TEST2154.png,monk_7,male,31_60,1
2155,test/TEST2155.png,monk_10,male,0_17,1
2157,test/TEST2157.png,monk_4,female,0_17,1
2158,test/TEST2158.png,monk_2,female,31_60,6
2159,test/TEST2159.png,monk_8,female,0_17,1
2160,test/TEST2160.png,monk_2,female,18_30,8
2161,test/TEST2161.png,monk_5,female,31_60,1
2162,test/TEST2162.png,monk_7,female,18_30,1
2163,test/TEST2163.png,monk_9,female,61_100,2
2164,test/TEST2164.png,monk_4,male,0_17,3
2165,test/TEST2165.png,monk_7,female,31_60,1
2166,test/TEST2166.png,monk_9,male,18_30,2
2167,test/TEST2167.png,monk_4,male,31_60,3
2169,test/TEST2169.png,monk_4,female,18_30,8
2170,test/TEST2170.png,monk_4,female,18_30,9
2171,test/TEST2171.png,monk_5,male,18_30,2
2172,test/TEST2172.png,monk_3,male,31_60,0
2173,test/TEST2173.png,monk_10,male,31_60,2
2175,test/TEST2175.png,monk_2,male,0_17,1
2176,test/TEST2176.png,monk_3,female,18_30,8
2177,test/TEST2177.png,monk_3,female,18_30,1
2178,test/TEST2178.png,monk_3,female,31_60,2
2179,test/TEST2179.png,monk_2,female,18_30,8
2180,test/TEST2180.png,monk_9,female,18_30,1
2181,test/TEST2181.png,monk_5,female,18_30,1
2182,test/TEST2182.png,monk_4,male,18_30,1
2183,test/TEST2183.png,monk_3,female,18_30,1
2184,test/TEST2184.png,monk_2,male,18_30,3
2185,test/TEST2185.png,monk_5,male,18_30,1
2186,test/TEST2186.png,monk_7,male,18_30,1
2187,test/TEST2187.png,monk_2,female,18_30,1
2188,test/TEST2188.png,monk_4,female,18_30,1
2189,test/TEST2189.png,monk_3,female,18_30,1
2190,test/TEST2190.png,monk_4,female,18_30,1
2191,test/TEST2191.png,monk_1,male,18_30,1
2193,test/TEST2193.png,monk_5,male,18_30,1
2194,test/TEST2194.png,monk_4,female,18_30,1
2195,test/TEST2195.png,monk_8,female,18_30,2
2197,test/TEST2197.png,monk_3,female,18_30,1
2198,test/TEST2198.png,monk_6,female,61_100,3
2199,test/TEST2199.png,monk_3,female,0_17,8
2200,test/TEST2200.png,monk_3,male,0_17,2
2201,test/TEST2201.png,monk_5,female,18_30,1
2202,test/TEST2202.png,monk_7,female,18_30,2
2203,test/TEST2203.png,monk_5,female,18_30,8
2204,test/TEST2204.png,monk_5,female,0_17,1
2205,test/TEST2205.png,monk_2,female,31_60,8
2207,test/TEST2207.png,monk_8,male,31_60,2
2208,test/TEST2208.png,monk_4,female,31_60,1
2209,test/TEST2209.png,monk_4,female,31_60,1
2210,test/TEST2210.png,monk_5,female,31_60,2
2211,test/TEST2211.png,monk_7,male,0_17,1
2212,test/TEST2212.png,monk_7,female,18_30,9
2213,test/TEST2213.png,monk_5,female,0_17,8
2215,test/TEST2215.png,monk_4,female,18_30,1
2216,test/TEST2216.png,monk_8,female,0_17,1
2217,test/TEST2217.png,monk_9,male,31_60,2
2218,test/TEST2218.png,monk_8,female,31_60,2
2219,test/TEST2219.png,monk_1,male,0_17,6
2220,test/TEST2220.png,monk_3,female,18_30,9
2221,test/TEST2221.png,monk_6,female,31_60,2
2222,test/TEST2222.png,monk_3,male,0_17,1
2225,test/TEST2225.png,monk_2,female,18_30,8
2230,test/TEST2230.png,monk_2,male,0_17,6
2232,test/TEST2232.png,monk_1,female,0_17,7
2233,test/TEST2233.png,monk_1,female,31_60,8
2235,test/TEST2235.png,monk_8,male,31_60,6
2236,test/TEST2236.png,monk_4,female,18_30,1
2237,test/TEST2237.png,monk_5,male,31_60,0
2238,test/TEST2238.png,monk_9,male,18_30,1
2239,test/TEST2239.png,monk_2,female,18_30,8
2241,test/TEST2241.png,monk_2,female,18_30,1
2242,test/TEST2242.png,monk_5,male,18_30,1
2243,test/TEST2243.png,monk_4,female,18_30,9
2244,test/TEST2244.png,monk_2,male,18_30,2
2245,test/TEST2245.png,monk_3,male,31_60,1
2246,test/TEST2246.png,monk_9,female,18_30,1
2247,test/TEST2247.png,monk_8,male,18_30,2
2248,test/TEST2248.png,monk_7,male,18_30,1
2249,test/TEST2249.png,monk_8,male,18_30,3
2250,test/TEST2250.png,monk_7,female,18_30,1
2251,test/TEST2251.png,monk_2,female,0_17,8
2252,test/TEST2252.png,monk_7,female,0_17,8
2253,test/TEST2253.png,monk_5,female,31_60,8
2254,test/TEST2254.png,monk_3,female,0_17,1
2255,test/TEST2255.png,monk_1,female,31_60,1
2256,test/TEST2256.png,monk_5,female,31_60,3
2257,test/TEST2257.png,monk_1,female,18_30,1
2258,test/TEST2258.png,monk_4,female,31_60,8
2259,test/TEST2259.png,monk_4,female,31_60,2
2260,test/TEST2260.png,monk_6,male,61_100,2
2261,test/TEST2261.png,monk_4,female,18_30,8
2262,test/TEST2262.png,monk_8,male,31_60,2
2263,test/TEST2263.png,monk_3,female,18_30,2
2264,test/TEST2264.png,monk_5,male,0_17,2
2265,test/TEST2265.png,monk_9,male,0_17,2
2267,test/TEST2267.png,monk_3,male,18_30,6
2268,test/TEST2268.png,monk_3,male,18_30,1
2269,test/TEST2269.png,monk_2,male,31_60,1
2270,test/TEST2270.png,monk_5,female,0_17,1
2271,test/TEST2271.png,monk_2,male,18_30,0
2272,test/TEST2272.png,monk_5,male,31_60,1
2273,test/TEST2273.png,monk_4,male,18_30,3
2274,test/TEST2274.png,monk_1,male,0_17,2
2275,test/TEST2275.png,monk_7,male,31_60,3
2276,test/TEST2276.png,monk_6,male,18_30,6
2279,test/TEST2279.png,monk_3,male,0_17,7
2280,test/TEST2280.png,monk_6,male,31_60,2
2281,test/TEST2281.png,monk_4,female,18_30,8
2282,test/TEST2282.png,monk_2,female,18_30,8
2284,test/TEST2284.png,monk_4,female,18_30,1
2285,test/TEST2285.png,monk_4,female,18_30,1
2286,test/TEST2286.png,monk_3,female,0_17,1
2287,test/TEST2287.png,monk_4,female,18_30,8
2288,test/TEST2288.png,monk_6,female,31_60,1
2289,test/TEST2289.png,monk_4,female,18_30,1
2290,test/TEST2290.png,monk_2,female,18_30,1
2291,test/TEST2291.png,monk_7,male,31_60,1
2292,test/TEST2292.png,monk_1,female,18_30,8
2295,test/TEST2295.png,monk_4,female,31_60,2
2298,test/TEST2298.png,monk_3,male,18_30,2
2299,test/TEST2299.png,monk_3,female,18_30,3
2300,test/TEST2300.png,monk_4,male,0_17,2
2301,test/TEST2301.png,monk_2,male,0_17,2
2302,test/TEST2302.png,monk_1,female,18_30,8
2303,test/TEST2303.png,monk_8,female,18_30,1
2304,test/TEST2304.png,monk_3,female,18_30,8
2305,test/TEST2305.png,monk_3,female,18_30,1
2306,test/TEST2306.png,monk_6,female,18_30,0
2307,test/TEST2307.png,monk_3,female,18_30,1
2308,test/TEST2308.png,monk_4,female,31_60,9
2309,test/TEST2309.png,monk_5,male,31_60,2
